@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
6239,5075,730,21,5784,0.003618,0.874246,0.995879,0.874246,0.004121,0.931107,0.438932,1.991758,1
6240,5074,731,21,5784,0.003618,0.874074,0.995878,0.874074,0.004122,0.931009,0.438846,1.991757,1
6241,5073,732,21,5784,0.003618,0.873902,0.995878,0.873902,0.004122,0.930911,0.43876,1.991755,1
6242,5072,733,21,5784,0.003618,0.87373,0.995877,0.87373,0.004123,0.930813,0.438674,1.991753,1
6243,5072,733,20,5785,0.003445,0.87373,0.996072,0.87373,0.003928,0.930898,0.438587,1.992145,1
6244,5071,734,20,5785,0.003445,0.873557,0.996071,0.873557,0.003929,0.9308,0.438501,1.992143,1
6245,5070,735,20,5785,0.003445,0.873385,0.996071,0.873385,0.003929,0.930702,0.438415,1.992141,1
6246,5069,736,20,5785,0.003445,0.873213,0.99607,0.873213,0.00393,0.930604,0.438329,1.99214,1
6247,5068,737,20,5785,0.003445,0.87304,0.996069,0.87304,0.003931,0.930506,0.438243,1.992138,1
6248,5067,738,20,5785,0.003445,0.872868,0.996068,0.872868,0.003932,0.930408,0.438157,1.992137,1
6249,5066,739,20,5785,0.003445,0.872696,0.996068,0.872696,0.003932,0.930309,0.438071,1.992135,1
6250,5065,740,20,5785,0.003445,0.872524,0.996067,0.872524,0.003933,0.930211,0.437984,1.992134,1
6251,5064,741,20,5785,0.003445,0.872351,0.996066,0.872351,0.003934,0.930113,0.437898,1.992132,1
6252,5063,742,20,5785,0.003445,0.872179,0.996065,0.872179,0.003935,0.930015,0.437812,1.992131,1
6253,5062,743,20,5785,0.003445,0.872007,0.996065,0.872007,0.003935,0.929916,0.437726,1.992129,1
6254,5061,744,20,5785,0.003445,0.871835,0.996064,0.871835,0.003936,0.929818,0.43764,1.992128,1
6255,5060,745,20,5785,0.003445,0.871662,0.996063,0.871662,0.003937,0.92972,0.437554,1.992126,1
6256,5059,746,20,5785,0.003445,0.87149,0.996062,0.87149,0.003938,0.929621,0.437468,1.992124,1
6257,5058,747,20,5785,0.003445,0.871318,0.996061,0.871318,0.003939,0.929523,0.437382,1.992123,1
6258,5057,748,20,5785,0.003445,0.871146,0.996061,0.871146,0.003939,0.929425,0.437295,1.992121,1
6259,5056,749,20,5785,0.003445,0.870973,0.99606,0.870973,0.00394,0.929326,0.437209,1.99212,1
6260,5055,750,20,5785,0.003445,0.870801,0.996059,0.870801,0.003941,0.929228,0.437123,1.992118,1
6261,5054,751,20,5785,0.003445,0.870629,0.996058,0.870629,0.003942,0.92913,0.437037,1.992117,1
6262,5053,752,20,5785,0.003445,0.870457,0.996058,0.870457,0.003942,0.929031,0.436951,1.992115,1
6263,5053,752,19,5786,0.003273,0.870457,0.996254,0.870457,0.003746,0.929116,0.436865,1.992508,1
6264,5053,752,18,5787,0.003101,0.870457,0.99645,0.870457,0.00355,0.929202,0.436779,1.992901,1
6265,5052,753,18,5787,0.003101,0.870284,0.99645,0.870284,0.00355,0.929103,0.436693,1.992899,1
6266,5051,754,18,5787,0.003101,0.870112,0.996449,0.870112,0.003551,0.929005,0.436606,1.992898,1
6267,5050,755,18,5787,0.003101,0.86994,0.996448,0.86994,0.003552,0.928906,0.43652,1.992897,1
6268,5049,756,18,5787,0.003101,0.869767,0.996448,0.869767,0.003552,0.928808,0.436434,1.992895,1
6269,5048,757,18,5787,0.003101,0.869595,0.996447,0.869595,0.003553,0.928709,0.436348,1.992894,1
6270,5047,758,18,5787,0.003101,0.869423,0.996446,0.869423,0.003554,0.928611,0.436262,1.992892,1
6271,5046,759,18,5787,0.003101,0.869251,0.996445,0.869251,0.003555,0.928512,0.436176,1.992891,1
6272,5045,760,18,5787,0.003101,0.869078,0.996445,0.869078,0.003555,0.928414,0.43609,1.99289,1
6273,5044,761,18,5787,0.003101,0.868906,0.996444,0.868906,0.003556,0.928315,0.436003,1.992888,1
6274,5043,762,18,5787,0.003101,0.868734,0.996443,0.868734,0.003557,0.928216,0.435917,1.992887,1
6275,5042,763,18,5787,0.003101,0.868562,0.996443,0.868562,0.003557,0.928118,0.435831,1.992885,1
6276,5041,764,18,5787,0.003101,0.868389,0.996442,0.868389,0.003558,0.928019,0.435745,1.992884,1
6277,5040,765,18,5787,0.003101,0.868217,0.996441,0.868217,0.003559,0.92792,0.435659,1.992883,1
6278,5039,766,18,5787,0.003101,0.868045,0.996441,0.868045,0.003559,0.927822,0.435573,1.992881,1
6279,5038,767,18,5787,0.003101,0.867873,0.99644,0.867873,0.00356,0.927723,0.435487,1.99288,1
6280,5037,768,18,5787,0.003101,0.8677,0.996439,0.8677,0.003561,0.927624,0.435401,1.992878,1
6281,5036,769,18,5787,0.003101,0.867528,0.996438,0.867528,0.003562,0.927526,0.435314,1.992877,1
6282,5035,770,18,5787,0.003101,0.867356,0.996438,0.867356,0.003562,0.927427,0.435228,1.992876,1
6283,5034,771,18,5787,0.003101,0.867183,0.996437,0.867183,0.003563,0.927328,0.435142,1.992874,1
6284,5033,772,18,5787,0.003101,0.867011,0.996436,0.867011,0.003564,0.927229,0.435056,1.992873,1
6285,5032,773,18,5787,0.003101,0.866839,0.996436,0.866839,0.003564,0.92713,0.43497,1.992871,1
6286,5031,774,18,5787,0.003101,0.866667,0.996435,0.866667,0.003565,0.927032,0.434884,1.99287,1
6287,5030,775,18,5787,0.003101,0.866494,0.996434,0.866494,0.003566,0.926933,0.434798,1.992868,1
6288,5029,776,18,5787,0.003101,0.866322,0.996434,0.866322,0.003566,0.926834,0.434711,1.992867,1
6289,5028,777,18,5787,0.003101,0.86615,0.996433,0.86615,0.003567,0.926735,0.434625,1.992866,1
6290,5027,778,18,5787,0.003101,0.865978,0.996432,0.865978,0.003568,0.926636,0.434539,1.992864,1
6291,5026,779,18,5787,0.003101,0.865805,0.996431,0.865805,0.003569,0.926537,0.434453,1.992863,1
6292,5025,780,18,5787,0.003101,0.865633,0.996431,0.865633,0.003569,0.926438,0.434367,1.992861,1
6293,5024,781,18,5787,0.003101,0.865461,0.99643,0.865461,0.00357,0.926339,0.434281,1.99286,1
6294,5023,782,18,5787,0.003101,0.865289,0.996429,0.865289,0.003571,0.92624,0.434195,1.992859,1
6295,5022,783,18,5787,0.003101,0.865116,0.996429,0.865116,0.003571,0.926141,0.434109,1.992857,1
6296,5021,784,18,5787,0.003101,0.864944,0.996428,0.864944,0.003572,0.926042,0.434022,1.992856,1
6297,5020,785,18,5787,0.003101,0.864772,0.996427,0.864772,0.003573,0.925943,0.433936,1.992854,1
6298,5019,786,18,5787,0.003101,0.864599,0.996426,0.864599,0.003574,0.925844,0.43385,1.992853,1
6299,5018,787,18,5787,0.003101,0.864427,0.996426,0.864427,0.003574,0.925745,0.433764,1.992851,1
6300,5017,788,18,5787,0.003101,0.864255,0.996425,0.864255,0.003575,0.925646,0.433678,1.99285,1
6301,5016,789,18,5787,0.003101,0.864083,0.996424,0.864083,0.003576,0.925547,0.433592,1.992849,1
6302,5015,790,18,5787,0.003101,0.86391,0.996424,0.86391,0.003576,0.925447,0.433506,1.992847,1
6303,5014,791,18,5787,0.003101,0.863738,0.996423,0.863738,0.003577,0.925348,0.433419,1.992846,1
6304,5013,792,18,5787,0.003101,0.863566,0.996422,0.863566,0.003578,0.925249,0.433333,1.992844,1
6305,5012,793,18,5787,0.003101,0.863394,0.996421,0.863394,0.003579,0.92515,0.433247,1.992843,1
6306,5011,794,18,5787,0.003101,0.863221,0.996421,0.863221,0.003579,0.925051,0.433161,1.992842,1
6307,5010,795,18,5787,0.003101,0.863049,0.99642,0.863049,0.00358,0.924952,0.433075,1.99284,1
6308,5009,796,18,5787,0.003101,0.862877,0.996419,0.862877,0.003581,0.924852,0.432989,1.992839,1
6309,5008,797,18,5787,0.003101,0.862705,0.996419,0.862705,0.003581,0.924753,0.432903,1.992837,1
6310,5007,798,18,5787,0.003101,0.862532,0.996418,0.862532,0.003582,0.924654,0.432817,1.992836,1
6311,5006,799,18,5787,0.003101,0.86236,0.996417,0.86236,0.003583,0.924554,0.43273,1.992834,1
6312,5005,800,18,5787,0.003101,0.862188,0.996416,0.862188,0.003584,0.924455,0.432644,1.992833,1
6313,5004,801,18,5787,0.003101,0.862016,0.996416,0.862016,0.003584,0.924356,0.432558,1.992832,1
6314,5003,802,18,5787,0.003101,0.861843,0.996415,0.861843,0.003585,0.924256,0.432472,1.99283,1
6315,5002,803,18,5787,0.003101,0.861671,0.996414,0.861671,0.003586,0.924157,0.432386,1.992829,1
6316,5001,804,18,5787,0.003101,0.861499,0.996414,0.861499,0.003586,0.924058,0.4323,1.992827,1
6317,5000,805,18,5787,0.003101,0.861326,0.996413,0.861326,0.003587,0.923958,0.432214,1.992826,1
6318,4999,806,18,5787,0.003101,0.861154,0.996412,0.861154,0.003588,0.923859,0.432127,1.992824,1
6319,4998,807,18,5787,0.003101,0.860982,0.996411,0.860982,0.003589,0.923759,0.432041,1.992823,1
6320,4997,808,18,5787,0.003101,0.86081,0.996411,0.86081,0.003589,0.92366,0.431955,1.992822,1
6321,4996,809,18,5787,0.003101,0.860637,0.99641,0.860637,0.00359,0.92356,0.431869,1.99282,1
6322,4995,810,18,5787,0.003101,0.860465,0.996409,0.860465,0.003591,0.923461,0.431783,1.992819,1
6323,4994,811,18,5787,0.003101,0.860293,0.996409,0.860293,0.003591,0.923361,0.431697,1.992817,1
6324,4993,812,18,5787,0.003101,0.860121,0.996408,0.860121,0.003592,0.923262,0.431611,1.992816,1
6325,4993,812,17,5788,0.002929,0.860121,0.996607,0.860121,0.003393,0.923347,0.431525,1.993214,1
6326,4992,813,17,5788,0.002929,0.859948,0.996606,0.859948,0.003394,0.923248,0.431438,1.993212,1
6327,4991,814,17,5788,0.002929,0.859776,0.996605,0.859776,0.003395,0.923148,0.431352,1.993211,1
6328,4990,815,17,5788,0.002929,0.859604,0.996605,0.859604,0.003395,0.923048,0.431266,1.99321,1
6329,4989,816,17,5788,0.002929,0.859432,0.996604,0.859432,0.003396,0.922949,0.43118,1.993208,1
6330,4988,817,17,5788,0.002929,0.859259,0.996603,0.859259,0.003397,0.922849,0.431094,1.993207,1
6331,4987,818,17,5788,0.002929,0.859087,0.996603,0.859087,0.003397,0.92275,0.431008,1.993205,1
6332,4986,819,17,5788,0.002929,0.858915,0.996602,0.858915,0.003398,0.92265,0.430922,1.993204,1
6333,4985,820,17,5788,0.002929,0.858742,0.996601,0.858742,0.003399,0.92255,0.430835,1.993203,1
6334,4984,821,17,5788,0.002929,0.85857,0.996601,0.85857,0.003399,0.92245,0.430749,1.993201,1
6335,4983,822,17,5788,0.002929,0.858398,0.9966,0.858398,0.0034,0.922351,0.430663,1.9932,1
6336,4982,823,17,5788,0.002929,0.858226,0.996599,0.858226,0.003401,0.922251,0.430577,1.993199,1
6337,4981,824,17,5788,0.002929,0.858053,0.996599,0.858053,0.003401,0.922151,0.430491,1.993197,1
6338,4980,825,17,5788,0.002929,0.857881,0.996598,0.857881,0.003402,0.922051,0.430405,1.993196,1
6339,4980,825,16,5789,0.002756,0.857881,0.996797,0.857881,0.003203,0.922137,0.430319,1.993595,1
6340,4979,826,16,5789,0.002756,0.857709,0.996797,0.857709,0.003203,0.922037,0.430233,1.993594,1
6341,4978,827,16,5789,0.002756,0.857537,0.996796,0.857537,0.003204,0.921937,0.430146,1.993592,1
6342,4977,828,16,5789,0.002756,0.857364,0.996796,0.857364,0.003204,0.921837,0.43006,1.993591,1
6343,4976,829,16,5789,0.002756,0.857192,0.996795,0.857192,0.003205,0.921738,0.429974,1.99359,1
6344,4975,830,16,5789,0.002756,0.85702,0.996794,0.85702,0.003206,0.921638,0.429888,1.993588,1
6345,4974,831,16,5789,0.002756,0.856848,0.996794,0.856848,0.003206,0.921538,0.429802,1.993587,1
6346,4973,832,16,5789,0.002756,0.856675,0.996793,0.856675,0.003207,0.921438,0.429716,1.993586,1
6347,4972,833,16,5789,0.002756,0.856503,0.996792,0.856503,0.003208,0.921338,0.42963,1.993585,1
6348,4971,834,16,5789,0.002756,0.856331,0.996792,0.856331,0.003208,0.921238,0.429543,1.993583,1
6349,4971,834,15,5790,0.002584,0.856331,0.996992,0.856331,0.003008,0.921323,0.429457,1.993983,1
6350,4970,835,15,5790,0.002584,0.856158,0.996991,0.856158,0.003009,0.921223,0.429371,1.993982,1
6351,4969,836,15,5790,0.002584,0.855986,0.99699,0.855986,0.00301,0.921123,0.429285,1.993981,1
6352,4968,837,15,5790,0.002584,0.855814,0.99699,0.855814,0.00301,0.921023,0.429199,1.99398,1
6353,4967,838,15,5790,0.002584,0.855642,0.996989,0.855642,0.003011,0.920923,0.429113,1.993978,1
6354,4966,839,15,5790,0.002584,0.855469,0.996989,0.855469,0.003011,0.920823,0.429027,1.993977,1
6355,4965,840,15,5790,0.002584,0.855297,0.996988,0.855297,0.003012,0.920723,0.428941,1.993976,1
6356,4964,841,15,5790,0.002584,0.855125,0.996987,0.855125,0.003013,0.920623,0.428854,1.993975,1
6357,4963,842,15,5790,0.002584,0.854953,0.996987,0.854953,0.003013,0.920523,0.428768,1.993973,1
6358,4962,843,15,5790,0.002584,0.85478,0.996986,0.85478,0.003014,0.920423,0.428682,1.993972,1
6359,4962,843,14,5791,0.002412,0.85478,0.997186,0.85478,0.002814,0.920508,0.428596,1.994373,1
6360,4961,844,14,5791,0.002412,0.854608,0.997186,0.854608,0.002814,0.920408,0.42851,1.994372,1
6361,4960,845,14,5791,0.002412,0.854436,0.997185,0.854436,0.002815,0.920308,0.428424,1.994371,1
6362,4959,846,14,5791,0.002412,0.854264,0.997185,0.854264,0.002815,0.920208,0.428338,1.99437,1
6363,4958,847,14,5791,0.002412,0.854091,0.997184,0.854091,0.002816,0.920108,0.428252,1.994368,1
6364,4957,848,14,5791,0.002412,0.853919,0.997184,0.853919,0.002816,0.920007,0.428165,1.994367,1
6365,4956,849,14,5791,0.002412,0.853747,0.997183,0.853747,0.002817,0.919907,0.428079,1.994366,1
6366,4955,850,14,5791,0.002412,0.853575,0.997183,0.853575,0.002817,0.919807,0.427993,1.994365,1
6367,4954,851,14,5791,0.002412,0.853402,0.997182,0.853402,0.002818,0.919707,0.427907,1.994364,1
6368,4953,852,14,5791,0.002412,0.85323,0.997181,0.85323,0.002819,0.919606,0.427821,1.994363,1
6369,4952,853,14,5791,0.002412,0.853058,0.997181,0.853058,0.002819,0.919506,0.427735,1.994362,1
6370,4951,854,14,5791,0.002412,0.852885,0.99718,0.852885,0.00282,0.919406,0.427649,1.994361,1
6371,4950,855,14,5791,0.002412,0.852713,0.99718,0.852713,0.00282,0.919305,0.427562,1.994359,1
6372,4949,856,14,5791,0.002412,0.852541,0.997179,0.852541,0.002821,0.919205,0.427476,1.994358,1
6373,4948,857,14,5791,0.002412,0.852369,0.997179,0.852369,0.002821,0.919105,0.42739,1.994357,1
6374,4947,858,14,5791,0.002412,0.852196,0.997178,0.852196,0.002822,0.919004,0.427304,1.994356,1
6375,4946,859,14,5791,0.002412,0.852024,0.997177,0.852024,0.002823,0.918904,0.427218,1.994355,1
6376,4945,860,14,5791,0.002412,0.851852,0.997177,0.851852,0.002823,0.918803,0.427132,1.994354,1
6377,4944,861,14,5791,0.002412,0.85168,0.997176,0.85168,0.002824,0.918703,0.427046,1.994353,1
6378,4943,862,14,5791,0.002412,0.851507,0.997176,0.851507,0.002824,0.918602,0.42696,1.994351,1
6379,4942,863,14,5791,0.002412,0.851335,0.997175,0.851335,0.002825,0.918502,0.426873,1.99435,1
6380,4941,864,14,5791,0.002412,0.851163,0.997175,0.851163,0.002825,0.918401,0.426787,1.994349,1
6381,4940,865,14,5791,0.002412,0.850991,0.997174,0.850991,0.002826,0.918301,0.426701,1.994348,1
6382,4939,866,14,5791,0.002412,0.850818,0.997173,0.850818,0.002827,0.9182,0.426615,1.994347,1
6383,4938,867,14,5791,0.002412,0.850646,0.997173,0.850646,0.002827,0.9181,0.426529,1.994346,1
6384,4937,868,14,5791,0.002412,0.850474,0.997172,0.850474,0.002828,0.917999,0.426443,1.994345,1
6385,4936,869,14,5791,0.002412,0.850301,0.997172,0.850301,0.002828,0.917899,0.426357,1.994343,1
6386,4935,870,14,5791,0.002412,0.850129,0.997171,0.850129,0.002829,0.917798,0.42627,1.994342,1
6387,4934,871,14,5791,0.002412,0.849957,0.997171,0.849957,0.002829,0.917697,0.426184,1.994341,1
6388,4933,872,14,5791,0.002412,0.849785,0.99717,0.849785,0.00283,0.917597,0.426098,1.99434,1
6389,4932,873,14,5791,0.002412,0.849612,0.997169,0.849612,0.002831,0.917496,0.426012,1.994339,1
6390,4931,874,14,5791,0.002412,0.84944,0.997169,0.84944,0.002831,0.917395,0.425926,1.994338,1
6391,4930,875,14,5791,0.002412,0.849268,0.997168,0.849268,0.002832,0.917295,0.42584,1.994337,1
6392,4929,876,14,5791,0.002412,0.849096,0.997168,0.849096,0.002832,0.917194,0.425754,1.994335,1
6393,4928,877,14,5791,0.002412,0.848923,0.997167,0.848923,0.002833,0.917093,0.425668,1.994334,1
6394,4927,878,14,5791,0.002412,0.848751,0.997167,0.848751,0.002833,0.916992,0.425581,1.994333,1
6395,4926,879,14,5791,0.002412,0.848579,0.997166,0.848579,0.002834,0.916892,0.425495,1.994332,1
6396,4925,880,14,5791,0.002412,0.848407,0.997165,0.848407,0.002835,0.916791,0.425409,1.994331,1
6397,4924,881,14,5791,0.002412,0.848234,0.997165,0.848234,0.002835,0.91669,0.425323,1.99433,1
6398,4923,882,14,5791,0.002412,0.848062,0.997164,0.848062,0.002836,0.916589,0.425237,1.994329,1
6399,4922,883,14,5791,0.002412,0.84789,0.997164,0.84789,0.002836,0.916488,0.425151,1.994327,1
6400,4921,884,14,5791,0.002412,0.847717,0.997163,0.847717,0.002837,0.916387,0.425065,1.994326,1
6401,4920,885,14,5791,0.002412,0.847545,0.997163,0.847545,0.002837,0.916286,0.424978,1.994325,1
6402,4919,886,14,5791,0.002412,0.847373,0.997162,0.847373,0.002838,0.916186,0.424892,1.994324,1
6403,4918,887,14,5791,0.002412,0.847201,0.997161,0.847201,0.002839,0.916085,0.424806,1.994323,1
6404,4917,888,14,5791,0.002412,0.847028,0.997161,0.847028,0.002839,0.915984,0.42472,1.994322,1
6405,4917,888,13,5792,0.002239,0.847028,0.997363,0.847028,0.002637,0.916069,0.424634,1.994726,1
6406,4916,889,13,5792,0.002239,0.846856,0.997363,0.846856,0.002637,0.915968,0.424548,1.994725,1
6407,4915,890,13,5792,0.002239,0.846684,0.997362,0.846684,0.002638,0.915867,0.424462,1.994724,1
6408,4914,891,13,5792,0.002239,0.846512,0.997361,0.846512,0.002639,0.915766,0.424376,1.994723,1
6409,4913,892,13,5792,0.002239,0.846339,0.997361,0.846339,0.002639,0.915665,0.424289,1.994722,1
6410,4912,893,13,5792,0.002239,0.846167,0.99736,0.846167,0.00264,0.915564,0.424203,1.994721,1
6411,4911,894,13,5792,0.002239,0.845995,0.99736,0.845995,0.00264,0.915463,0.424117,1.99472,1
6412,4910,895,13,5792,0.002239,0.845823,0.997359,0.845823,0.002641,0.915362,0.424031,1.994719,1
6413,4909,896,13,5792,0.002239,0.84565,0.997359,0.84565,0.002641,0.915261,0.423945,1.994718,1
6414,4908,897,13,5792,0.002239,0.845478,0.997358,0.845478,0.002642,0.915159,0.423859,1.994717,1
6415,4907,898,13,5792,0.002239,0.845306,0.997358,0.845306,0.002642,0.915058,0.423773,1.994715,1
6416,4906,899,13,5792,0.002239,0.845134,0.997357,0.845134,0.002643,0.914957,0.423686,1.994714,1
6417,4905,900,13,5792,0.002239,0.844961,0.997357,0.844961,0.002643,0.914856,0.4236,1.994713,1
6418,4904,901,13,5792,0.002239,0.844789,0.997356,0.844789,0.002644,0.914755,0.423514,1.994712,1
6419,4903,902,13,5792,0.002239,0.844617,0.997356,0.844617,0.002644,0.914653,0.423428,1.994711,1
6420,4902,903,13,5792,0.002239,0.844444,0.997355,0.844444,0.002645,0.914552,0.423342,1.99471,1
6421,4901,904,13,5792,0.002239,0.844272,0.997354,0.844272,0.002646,0.914451,0.423256,1.994709,1
6422,4900,905,13,5792,0.002239,0.8441,0.997354,0.8441,0.002646,0.91435,0.42317,1.994708,1
6423,4899,906,13,5792,0.002239,0.843928,0.997353,0.843928,0.002647,0.914248,0.423084,1.994707,1
6424,4898,907,13,5792,0.002239,0.843755,0.997353,0.843755,0.002647,0.914147,0.422997,1.994706,1
6425,4897,908,13,5792,0.002239,0.843583,0.997352,0.843583,0.002648,0.914046,0.422911,1.994705,1
6426,4896,909,13,5792,0.002239,0.843411,0.997352,0.843411,0.002648,0.913944,0.422825,1.994704,1
6427,4895,910,13,5792,0.002239,0.843239,0.997351,0.843239,0.002649,0.913843,0.422739,1.994703,1
6428,4894,911,13,5792,0.002239,0.843066,0.997351,0.843066,0.002649,0.913742,0.422653,1.994701,1
6429,4893,912,13,5792,0.002239,0.842894,0.99735,0.842894,0.00265,0.91364,0.422567,1.9947,1
6430,4892,913,13,5792,0.002239,0.842722,0.99735,0.842722,0.00265,0.913539,0.422481,1.994699,1
6431,4891,914,13,5792,0.002239,0.84255,0.997349,0.84255,0.002651,0.913437,0.422394,1.994698,1
6432,4890,915,13,5792,0.002239,0.842377,0.997349,0.842377,0.002651,0.913336,0.422308,1.994697,1
6433,4889,916,13,5792,0.002239,0.842205,0.997348,0.842205,0.002652,0.913234,0.422222,1.994696,1
6434,4888,917,13,5792,0.002239,0.842033,0.997347,0.842033,0.002653,0.913133,0.422136,1.994695,1
6435,4887,918,13,5792,0.002239,0.84186,0.997347,0.84186,0.002653,0.913031,0.42205,1.994694,1
6436,4886,919,13,5792,0.002239,0.841688,0.997346,0.841688,0.002654,0.91293,0.421964,1.994693,1
6437,4885,920,13,5792,0.002239,0.841516,0.997346,0.841516,0.002654,0.912828,0.421878,1.994692,1
6438,4884,921,13,5792,0.002239,0.841344,0.997345,0.841344,0.002655,0.912727,0.421792,1.994691,1
6439,4883,922,13,5792,0.002239,0.841171,0.997345,0.841171,0.002655,0.912625,0.421705,1.99469,1
6440,4882,923,13,5792,0.002239,0.840999,0.997344,0.840999,0.002656,0.912523,0.421619,1.994688,1
6441,4881,924,13,5792,0.002239,0.840827,0.997344,0.840827,0.002656,0.912422,0.421533,1.994687,1
6442,4880,925,13,5792,0.002239,0.840655,0.997343,0.840655,0.002657,0.91232,0.421447,1.994686,1
6443,4879,926,13,5792,0.002239,0.840482,0.997343,0.840482,0.002657,0.912218,0.421361,1.994685,1
6444,4878,927,13,5792,0.002239,0.84031,0.997342,0.84031,0.002658,0.912117,0.421275,1.994684,1
6445,4877,928,13,5792,0.002239,0.840138,0.997342,0.840138,0.002658,0.912015,0.421189,1.994683,1
6446,4876,929,13,5792,0.002239,0.839966,0.997341,0.839966,0.002659,0.911913,0.421102,1.994682,1
6447,4875,930,13,5792,0.002239,0.839793,0.99734,0.839793,0.00266,0.911811,0.421016,1.994681,1
6448,4874,931,13,5792,0.002239,0.839621,0.99734,0.839621,0.00266,0.91171,0.42093,1.99468,1
6449,4874,931,12,5793,0.002067,0.839621,0.997544,0.839621,0.002456,0.911795,0.420844,1.995088,1
6450,4873,932,12,5793,0.002067,0.839449,0.997544,0.839449,0.002456,0.911693,0.420758,1.995087,1
6451,4872,933,12,5793,0.002067,0.839276,0.997543,0.839276,0.002457,0.911591,0.420672,1.995086,1
6452,4871,934,12,5793,0.002067,0.839104,0.997542,0.839104,0.002458,0.91149,0.420586,1.995085,1
6453,4870,935,12,5793,0.002067,0.838932,0.997542,0.838932,0.002458,0.911388,0.4205,1.995084,1
6454,4869,936,12,5793,0.002067,0.83876,0.997541,0.83876,0.002459,0.911286,0.420413,1.995083,1
6455,4868,937,12,5793,0.002067,0.838587,0.997541,0.838587,0.002459,0.911184,0.420327,1.995082,1
6456,4867,938,12,5793,0.002067,0.838415,0.99754,0.838415,0.00246,0.911082,0.420241,1.995081,1
6457,4866,939,12,5793,0.002067,0.838243,0.99754,0.838243,0.00246,0.91098,0.420155,1.99508,1
6458,4865,940,12,5793,0.002067,0.838071,0.997539,0.838071,0.002461,0.910878,0.420069,1.995079,1
6459,4864,941,12,5793,0.002067,0.837898,0.997539,0.837898,0.002461,0.910776,0.419983,1.995078,1
6460,4863,942,12,5793,0.002067,0.837726,0.997538,0.837726,0.002462,0.910674,0.419897,1.995077,1
6461,4862,943,12,5793,0.002067,0.837554,0.997538,0.837554,0.002462,0.910572,0.419811,1.995076,1
