num_edges,density,avg_degree,percent_endpoints,energy,second_eigen,unique_eigen,spectral_rad,link_impurity,neighborhood_impurity,avg_closeness,avg_clustering,small_worldness,eccentricity,diameter,radius,%central_nodes,near_native
229,0.094824017,6.542857143,0,(458+0j),(6.1303428807+0j),70,(7.68016219513+0j),0.484716157,3.171428571,0.316512413,0.272727273,1.664717215,5.428571429,5,6,0.428571429,1
244,0.101035197,6.971428571,0,(488+0j),(6.59980753326+0j),70,(8.27275364071+0j),0.483606557,3.371428571,0.330018835,0.296044352,2.174413041,5.271428571,5,6,0.357142857,1
235,0.097308489,6.714285714,0.014285714,(470+0j),(6.69153602169+0j),70,(8.19431215638+0j),0.489361702,3.285714286,0.311807066,0.261613069,1.724263322,5.8,5,6,0.4,1
234,0.09689441,6.685714286,0.014285714,(468+0j),(6.28265073398+0j),70,(8.29624806495+0j),0.495726496,3.314285714,0.314936943,0.276842919,1.760458133,5.671428571,5,6,0.457142857,1
218,0.090269151,6.228571429,0.014285714,(436+0j),(6.16480680308+0j),70,(7.29147810227+0j),0.5,3.114285714,0.30480638,0.252244898,2.191744026,6.528571429,5,6,0.3,1
245,0.101449275,7,0,(490+0j),(6.58538435164+0j),70,(8.29552598531+0j),0.485714286,3.4,0.327155971,0.285611214,2.20931623,5.457142857,5,6,0.428571429,1
235,0.097308489,6.714285714,0.014285714,(470+0j),(6.63469641921+0j),70,(7.7446188692+0j),0.480851064,3.228571429,0.322897192,0.259189858,2.417547753,5.6,5,6,0.428571429,1
231,0.095652174,6.6,0.014285714,(462+0j),(6.23158620938+0j),70,(8.1827890517+0j),0.489177489,3.228571429,0.310096424,0.243417852,1.657589728,6.085714286,5,6,0.4,1
226,0.093581781,6.457142857,0,(452+0j),(6.26001128617+0j),70,(7.62668724429+0j),0.486725664,3.142857143,0.304785814,0.25204597,2.053482091,5.857142857,6,6,0.414285714,1
234,0.09689441,6.685714286,0,(468+0j),(6.28996919068+0j),70,(8.25416288119+0j),0.487179487,3.257142857,0.312978873,0.261545042,1.807680375,5.657142857,5,6,0.428571429,1
221,0.091511387,6.314285714,0.028571429,(442+0j),(6.06040539298+0j),70,(7.25511004318+0j),0.49321267,3.114285714,0.308494299,0.235249433,1.875501669,5.814285714,5,6,0.471428571,1
227,0.093995859,6.485714286,0.014285714,(454+0j),(6.37729802431+0j),70,(7.57203679394+0j),0.488986784,3.171428571,0.312840691,0.252526283,1.802406272,6,5,6,0.428571429,1
234,0.09689441,6.685714286,0.014285714,(468+0j),(6.59131653886+0j),70,(7.76306996287+0j),0.491452991,3.285714286,0.316694386,0.26835704,1.710771132,5.685714286,5,6,0.4,1
232,0.096066253,6.628571429,0,(464+0j),(6.36407183384+0j),70,(7.41016973837+0j),0.487068966,3.228571429,0.318236116,0.275238095,1.756357402,5.628571429,6,6,0.414285714,1
237,0.098136646,6.771428571,0,(474+0j),(6.9430347706+0j),70,(8.11907623782+0j),0.489451477,3.314285714,0.327571454,0.266184292,2.170911855,5.514285714,5,6,0.314285714,1
236,0.097722567,6.742857143,0,(472+0j),(6.74246066753+0j),70,(7.80411578567+0j),0.483050847,3.257142857,0.321793431,0.279843331,2.180917595,5.557142857,5,6,0.471428571,1
234,0.09689441,6.685714286,0,(468+0j),(6.93390442374+0j),70,(7.99123018163+0j),0.504273504,3.371428571,0.308188311,0.286262626,2.492908736,5.785714286,6,7,0.185714286,1
238,0.098550725,6.8,0.014285714,(476+0j),(6.35637154281+0j),70,(8.0432622476+0j),0.487394958,3.314285714,0.326266941,0.270630798,1.984580723,5.414285714,5,6,0.357142857,1
251,0.103933747,7.171428571,0.014285714,(502+0j),(6.76949256889+0j),70,(8.7109281559+0j),0.470119522,3.371428571,0.335310263,0.293672359,2.673821819,5.385714286,5,6,0.342857143,1
239,0.098964803,6.828571429,0,(478+0j),(6.29429712528+0j),70,(8.31828841089+0j),0.489539749,3.342857143,0.314554962,0.264549577,1.804734855,5.6,5,6,0.471428571,1
241,0.099792961,6.885714286,0,(482+0j),(6.39617639581+0j),70,(8.28099204698+0j),0.481327801,3.314285714,0.319417409,0.277026386,2.108815807,5.514285714,5,6,0.428571429,1
234,0.09689441,6.685714286,0,(468+0j),(6.54378520022+0j),70,(7.98383027122+0j),0.487179487,3.257142857,0.322025007,0.282921047,1.671730512,5.357142857,5,6,0.385714286,1
227,0.093995859,6.485714286,0,(454+0j),(6.10084321921+0j),70,(8.33021616545+0j),0.511013216,3.314285714,0.322428624,0.278648732,2.132436856,5.414285714,5,6,0.457142857,1
237,0.098136646,6.771428571,0.014285714,(474+0j),(6.31244251331+0j),70,(8.67493810529+0j),0.489451477,3.314285714,0.316463054,0.26349135,2.379319814,5.9,5,6,0.414285714,1
240,0.099378882,6.857142857,0.014285714,(480+0j),(6.40204986524+0j),70,(8.31568583175+0j),0.483333333,3.314285714,0.32175169,0.275283447,2.26566012,5.6,5,6,0.471428571,1
241,0.099792961,6.885714286,0,(482+0j),(6.34684467702+0j),70,(8.4091900913+0j),0.493775934,3.4,0.313881932,0.275597815,2.592336636,5.814285714,5,6,0.428571429,1
243,0.100621118,6.942857143,0,(486+0j),(6.41986703631+0j),70,(8.90482099503+0j),0.485596708,3.371428571,0.318191695,0.26907751,2.20887034,5.785714286,5,6,0.428571429,1
246,0.101863354,7.028571429,0,(492+0j),(7.00381202509+0j),70,(8.33050583965+0j),0.487804878,3.428571429,0.320468595,0.279784818,2.219710872,5.571428571,5,6,0.471428571,1
238,0.098550725,6.8,0,(476+0j),(6.4614175469+0j),70,(7.97876869637+0j),0.487394958,3.314285714,0.326315262,0.267810761,2.251199947,5.214285714,5,6,0.328571429,1
234,0.09689441,6.685714286,0,(468+0j),(6.22326179684+0j),70,(7.66982325164+0j),0.487179487,3.257142857,0.321477311,0.288229231,3.135176673,5.542857143,5,6,0.514285714,1
246,0.101863354,7.028571429,0,(492+0j),(6.72814492557+0j),70,(9.24908607375+0j),0.487804878,3.428571429,0.325776861,0.32425067,2.364226085,5.485714286,5,6,0.428571429,1
234,0.09689441,6.685714286,0,(468+0j),(6.34056379882+0j),70,(7.60859767062+0j),0.482905983,3.228571429,0.319526052,0.277437642,1.799837698,5.571428571,5,6,0.471428571,1
246,0.101863354,7.028571429,0,(492+0j),(6.72227033569+0j),70,(8.6819140168+0j),0.475609756,3.342857143,0.32483139,0.298225743,2.092370646,5.371428571,5,6,0.314285714,1
242,0.100207039,6.914285714,0,(484+0j),(6.73865428415+0j),70,(8.45665304708+0j),0.491735537,3.4,0.327340616,0.303714698,2.441680406,5.328571429,5,6,0.385714286,1
251,0.103933747,7.171428571,0,(502+0j),(6.67974680541+0j),70,(8.51648726024+0j),0.482071713,3.457142857,0.333367084,0.285188462,2.050012015,5.342857143,5,6,0.357142857,1
234,0.09689441,6.685714286,0,(468+0j),(6.28133042636+0j),70,(7.80354988425+0j),0.487179487,3.257142857,0.314026069,0.267009895,2.261185273,5.714285714,5,6,0.457142857,1
247,0.102277433,7.057142857,0.014285714,(494+0j),(6.84304938784+0j),70,(8.67187158335+0j),0.473684211,3.342857143,0.326703387,0.28270428,2.835976096,5.6,5,6,0.371428571,1
237,0.098136646,6.771428571,0,(474+0j),(6.36657495529+0j),70,(8.03299313624+0j),0.497890295,3.371428571,0.322885063,0.300649192,1.664412093,5.442857143,5,6,0.428571429,1
238,0.098550725,6.8,0,(476+0j),(6.28781147901+0j),70,(8.22365185964+0j),0.491596639,3.342857143,0.319224852,0.262995179,1.739548542,5.628571429,5,6,0.428571429,1
234,0.09689441,6.685714286,0,(468+0j),(6.25210022339+0j),70,(8.34993877484+0j),0.491452991,3.285714286,0.312486275,0.251695527,1.889183266,5.814285714,5,6,0.442857143,1
229,0.094824017,6.542857143,0,(458+0j),(6.29743833027+0j),70,(8.03490190165+0j),0.493449782,3.228571429,0.310243057,0.266779015,1.720763741,5.642857143,5,6,0.471428571,1
232,0.096066253,6.628571429,0,(464+0j),(6.22134927649+0j),70,(8.12886122752+0j),0.49137931,3.257142857,0.311441256,0.28811276,2.172943385,5.671428571,5,6,0.4,1
234,0.09689441,6.685714286,0,(468+0j),(6.31030210224+0j),70,(8.18381680305+0j),0.487179487,3.257142857,0.314335133,0.289738198,1.984229987,5.628571429,5,6,0.4,1
232,0.096066253,6.628571429,0.014285714,(464+0j),(6.28705259373+0j),70,(8.4511614391+0j),0.487068966,3.228571429,0.317396477,0.257059369,1.93519117,5.528571429,5,6,0.414285714,1
233,0.096480331,6.657142857,0.014285714,(466+0j),(6.47838835505+0j),70,(7.95670627605+0j),0.489270386,3.257142857,0.319817388,0.252539683,1.805576205,5.785714286,5,6,0.4,1
225,0.093167702,6.428571429,0,(450+0j),(6.06513164425+0j),70,(7.3200582463+0j),0.493333333,3.171428571,0.314012098,0.257806638,1.955375339,5.628571429,5,6,0.457142857,1
234,0.09689441,6.685714286,0,(468+0j),(6.18423537051+0j),70,(7.61630664157+0j),0.487179487,3.257142857,0.319357135,0.263685838,1.678774966,5.6,5,6,0.485714286,1
233,0.096480331,6.657142857,0.014285714,(466+0j),(6.58247953263+0j),70,(7.99571988961+0j),0.489270386,3.257142857,0.312256498,0.264844362,1.824174652,5.771428571,5,6,0.428571429,1
238,0.098550725,6.8,0,(476+0j),(6.76614912896+0j),70,(8.41583692391+0j),0.483193277,3.285714286,0.323308017,0.282891156,2.097104966,5.557142857,5,6,0.428571429,1
229,0.094824017,6.542857143,0,(458+0j),(6.26812965866+0j),70,(7.4162624747+0j),0.506550218,3.314285714,0.31252842,0.258974438,2.369877796,5.914285714,5,6,0.357142857,1
237,0.098136646,6.771428571,0.014285714,(474+0j),(6.30007244974+0j),70,(8.32772914787+0j),0.497890295,3.371428571,0.312854849,0.254073387,2.204467662,5.842857143,5,6,0.428571429,1
235,0.097308489,6.714285714,0.028571429,(470+0j),(6.72608797013+0j),70,(8.1102902799+0j),0.49787234,3.342857143,0.316608181,0.276780045,2.012591401,5.657142857,5,6,0.4,1
240,0.099378882,6.857142857,0.014285714,(480+0j),(6.45063333546+0j),70,(8.06021486562+0j),0.483333333,3.314285714,0.325867768,0.263860029,1.793616326,5.414285714,5,6,0.414285714,1
232,0.096066253,6.628571429,0.014285714,(464+0j),(6.51895177425+0j),70,(7.74134293602+0j),0.482758621,3.2,0.316847894,0.265523603,1.69140784,5.671428571,5,6,0.457142857,1
244,0.101035197,6.971428571,0.014285714,(488+0j),(6.73806843701+0j),70,(8.172764738+0j),0.487704918,3.4,0.327097964,0.305708736,1.618458218,5.442857143,5,6,0.4,1
232,0.096066253,6.628571429,0.014285714,(464+0j),(6.33462039823+0j),70,(7.82344596438+0j),0.49137931,3.257142857,0.320362381,0.252985982,1.844125847,6.014285714,5,6,0.414285714,1
233,0.096480331,6.657142857,0,(466+0j),(6.30391206296+0j),70,(7.47397271515+0j),0.472103004,3.142857143,0.318032314,0.268621934,1.820621911,5.428571429,5,6,0.385714286,1
238,0.098550725,6.8,0,(476+0j),(6.20377623783+0j),70,(8.30341324485+0j),0.483193277,3.285714286,0.322206867,0.274865928,1.824061365,5.528571429,5,6,0.471428571,1
243,0.100621118,6.942857143,0.014285714,(486+0j),(6.43804131917+0j),70,(8.52639974458+0j),0.477366255,3.314285714,0.324612148,0.268178964,2.181822502,5.628571429,5,6,0.371428571,1
233,0.096480331,6.657142857,0,(466+0j),(6.26173008362+0j),70,(8.06085926917+0j),0.493562232,3.285714286,0.314245532,0.277750979,2.337451991,5.6,5,6,0.442857143,1
225,0.093167702,6.428571429,0,(450+0j),(6.09485352504+0j),70,(7.41908090395+0j),0.48,3.085714286,0.312642757,0.253139559,1.547248728,5.571428571,6,6,0.428571429,1
239,0.098964803,6.828571429,0,(478+0j),(6.45449890396+0j),70,(7.92606662913+0j),0.493723849,3.371428571,0.327437369,0.278412698,1.812338984,5.271428571,5,6,0.285714286,1
236,0.097722567,6.742857143,0,(472+0j),(6.26060218278+0j),70,(8.42700013918+0j),0.483050847,3.257142857,0.317590657,0.274397666,1.739002868,5.571428571,5,6,0.414285714,1
231,0.095652174,6.6,0.014285714,(462+0j),(6.11540327317+0j),70,(8.09502635635+0j),0.489177489,3.228571429,0.316883572,0.278133375,1.875240903,5.771428571,5,6,0.4,1
232,0.096066253,6.628571429,0.014285714,(464+0j),(6.18133104405+0j),70,(8.1102640062+0j),0.495689655,3.285714286,0.321431339,0.267335522,2.069196712,5.585714286,5,6,0.428571429,1
236,0.097722567,6.742857143,0,(472+0j),(6.11433641023+0j),70,(9.01030283775+0j),0.487288136,3.285714286,0.306442321,0.307944357,1.985386795,5.742857143,5,6,0.514285714,1
234,0.09689441,6.685714286,0,(468+0j),(6.33162429135+0j),70,(7.49778995825+0j),0.491452991,3.285714286,0.320349114,0.270136054,1.662982405,5.585714286,5,6,0.528571429,1
238,0.098550725,6.8,0,(476+0j),(6.27595890501+0j),70,(8.54107113914+0j),0.495798319,3.371428571,0.315873453,0.272510426,1.970168566,5.585714286,5,6,0.442857143,1
257,0.106418219,7.342857143,0,(514+0j),(6.93034266243+0j),70,(8.86713187255+0j),0.470817121,3.457142857,0.332802129,0.299915402,1.714895961,5.514285714,5,6,0.385714286,1
231,0.095652174,6.6,0.014285714,(462+0j),(6.19099012191+0j),70,(7.91412838409+0j),0.480519481,3.171428571,0.312612708,0.260898784,1.558424748,5.9,5,6,0.457142857,1
237,0.098136646,6.771428571,0,(474+0j),(6.55420511648+0j),70,(8.05039794207+0j),0.510548523,3.457142857,0.324567588,0.282131678,2.158770032,5.442857143,5,6,0.414285714,1
245,0.101449275,7,0,(490+0j),(6.2912720555+0j),70,(8.70402901301+0j),0.485714286,3.4,0.330299691,0.281000983,1.538993787,5.342857143,5,6,0.314285714,1
240,0.099378882,6.857142857,0,(480+0j),(6.37744160213+0j),70,(8.48452588613+0j),0.470833333,3.228571429,0.324670175,0.2910901,2.056395537,5.442857143,5,6,0.442857143,1
238,0.098550725,6.8,0.014285714,(476+0j),(6.47557732661+0j),70,(8.14369775022+0j),0.483193277,3.285714286,0.314035797,0.267610802,2.462222624,5.9,5,6,0.4,1
257,0.106418219,7.342857143,0,(514+0j),(6.84420859992+0j),70,(8.80801200378+0j),0.478599222,3.514285714,0.337784288,0.291995782,1.653230758,5.2,5,6,0.342857143,1
239,0.098964803,6.828571429,0,(478+0j),(6.27118864886+0j),70,(8.20590223033+0j),0.481171548,3.285714286,0.322022575,0.286022073,2.6257049,5.442857143,5,6,0.442857143,1
234,0.09689441,6.685714286,0,(468+0j),(6.20717306703+0j),70,(8.10887452555+0j),0.478632479,3.2,0.318840539,0.268467247,1.966736847,5.585714286,5,6,0.514285714,1
238,0.098550725,6.8,0,(476+0j),(6.81977710861+0j),70,(8.20492093394+0j),0.483193277,3.285714286,0.325289654,0.294162583,2.140666139,5.357142857,5,6,0.385714286,1
237,0.098136646,6.771428571,0,(474+0j),(6.27741029075+0j),70,(8.16287021853+0j),0.476793249,3.228571429,0.322426685,0.269743986,1.809680515,5.542857143,5,6,0.457142857,1
232,0.096066253,6.628571429,0,(464+0j),(6.2501377783+0j),70,(7.70951147185+0j),0.478448276,3.171428571,0.318275121,0.290883323,2.297573441,5.571428571,5,6,0.6,1
243,0.100621118,6.942857143,0.014285714,(486+0j),(6.42169909399+0j),70,(8.26699802971+0j),0.485596708,3.371428571,0.33031558,0.268711685,1.823519651,5.385714286,5,6,0.3,1
238,0.098550725,6.8,0,(476+0j),(6.77085456536+0j),70,(8.37113597686+0j),0.495798319,3.371428571,0.317268665,0.290783264,1.936828739,5.485714286,5,6,0.471428571,1
237,0.098136646,6.771428571,0.014285714,(474+0j),(6.80441349821+0j),70,(8.27170723223+0j),0.489451477,3.314285714,0.315450311,0.279389817,1.89631733,5.685714286,5,6,0.442857143,1
216,0.089440994,6.171428571,0.014285714,(432+0j),(6.38607958801+0j),70,(7.12623746627+0j),0.50462963,3.114285714,0.297885646,0.263117914,2.568663388,5.814285714,6,6,0.471428571,1
229,0.094824017,6.542857143,0,(458+0j),(6.32587698198+0j),70,(7.2660984782+0j),0.497816594,3.257142857,0.315800457,0.252539683,2.42260694,5.5,5,6,0.414285714,1
238,0.098550725,6.8,0,(476+0j),(6.71323551634+0j),70,(8.21162593457+0j),0.491596639,3.342857143,0.321137384,0.277596293,1.780874678,5.414285714,5,6,0.385714286,1
223,0.092339545,6.371428571,0.014285714,(446+0j),(6.08782825033+0j),70,(7.37152876585+0j),0.479820628,3.057142857,0.312559803,0.248287982,2.05648153,5.857142857,5,6,0.457142857,1
233,0.096480331,6.657142857,0,(466+0j),(6.77981974392+0j),70,(7.85223784534+0j),0.493562232,3.285714286,0.320120182,0.274013605,2.026051464,5.328571429,5,6,0.357142857,1
226,0.093581781,6.457142857,0.014285714,(452+0j),(6.13286735864+0j),70,(7.85356062664+0j),0.495575221,3.2,0.312722444,0.261669759,1.885886969,6.028571429,5,6,0.328571429,1
239,0.098964803,6.828571429,0,(478+0j),(6.34390850511+0j),70,(8.70308666311+0j),0.485355649,3.314285714,0.315337479,0.293041641,1.96970929,5.757142857,5,6,0.414285714,1
228,0.094409938,6.514285714,0,(456+0j),(6.19112563843+0j),70,(7.27457012688+0j),0.49122807,3.2,0.313923833,0.265,1.755737175,5.657142857,5,6,0.514285714,1
221,0.091511387,6.314285714,0.014285714,(442+0j),(6.45329016556+0j),70,(7.51913424125+0j),0.497737557,3.142857143,0.305658112,0.257671614,2.4270243,6.328571429,5,6,0.385714286,1
238,0.098550725,6.8,0.014285714,(476+0j),(6.65545856145+0j),70,(7.88493907043+0j),0.474789916,3.228571429,0.322046201,0.274443414,1.803576515,5.657142857,5,6,0.442857143,1
223,0.092339545,6.371428571,0,(446+0j),(6.32157593302+0j),70,(7.39743197227+0j),0.493273543,3.142857143,0.308717939,0.289102247,1.668092085,5.457142857,5,6,0.414285714,1
234,0.09689441,6.685714286,0,(468+0j),(6.68726730798+0j),70,(7.73062722177+0j),0.482905983,3.228571429,0.307728206,0.253455988,1.469635936,5.8,5,6,0.371428571,1
229,0.094824017,6.542857143,0.014285714,(458+0j),(6.37367055227+0j),70,(7.83523922019+0j),0.480349345,3.142857143,0.315345461,0.272615955,1.777832445,5.757142857,5,6,0.328571429,1
235,0.097308489,6.714285714,0.014285714,(470+0j),(6.37006898115+0j),70,(8.28872064736+0j),0.480851064,3.228571429,0.312351873,0.25453824,2.012366938,6.071428571,5,6,0.414285714,1
253,0.104761905,7.228571429,0,(506+0j),(6.88022706033+0j),70,(8.65533438594+0j),0.498023715,3.6,0.332613493,0.28838812,2.744452581,5.4,5,6,0.328571429,1
231,0.095652174,6.6,0.014285714,(462+0j),(6.36316951119+0j),70,(7.73042772343+0j),0.484848485,3.2,0.316014046,0.260779221,1.892836783,5.814285714,5,6,0.371428571,1
248,0.102691511,7.085714286,0,(496+0j),(6.83755242357+0j),70,(8.47796211406+0j),0.487903226,3.457142857,0.32680653,0.285986632,2.41521856,5.428571429,5,6,0.457142857,1
229,0.094824017,6.542857143,0.028571429,(458+0j),(6.3037530257+0j),70,(8.35636766338+0j),0.506550218,3.314285714,0.308531598,0.252266543,2.085883214,5.957142857,5,6,0.371428571,1
240,0.099378882,6.857142857,0,(480+0j),(6.75581076237+0j),70,(7.92904639293+0j),0.5,3.428571429,0.326552849,0.301430633,2.200094942,5.271428571,5,6,0.285714286,1
241,0.099792961,6.885714286,0,(482+0j),(6.71575063531+0j),70,(8.40395904465+0j),0.489626556,3.371428571,0.33041143,0.293703598,2.480487518,5.185714286,5,6,0.271428571,1
232,0.096066253,6.628571429,0,(464+0j),(6.35614723145+0j),70,(7.43717370426+0j),0.487068966,3.228571429,0.316107928,0.265302,1.769821619,5.528571429,5,6,0.4,1
253,0.104761905,7.228571429,0,(506+0j),(6.8602219071+0j),70,(8.66107239868+0j),0.47826087,3.457142857,0.321974493,0.283370122,2.483640939,5.757142857,5,6,0.471428571,1
244,0.101035197,6.971428571,0.014285714,(488+0j),(7.01110694314+0j),70,(8.82601457079+0j),0.487704918,3.4,0.31879,0.27110453,2.466151073,5.928571429,5,6,0.414285714,1
232,0.096066253,6.628571429,0,(464+0j),(6.27728766909+0j),70,(8.00742563269+0j),0.49137931,3.257142857,0.312702,0.281903731,1.665281221,5.557142857,5,6,0.457142857,1
229,0.094824017,6.542857143,0,(458+0j),(6.08220280025+0j),70,(7.65471012923+0j),0.493449782,3.228571429,0.324390317,0.279676355,2.299232973,5.314285714,5,6,0.371428571,1
231,0.095652174,6.6,0,(462+0j),(6.24066198934+0j),70,(7.71229333247+0j),0.480519481,3.171428571,0.317080948,0.264097093,1.985174524,5.471428571,5,6,0.371428571,1
244,0.101035197,6.971428571,0,(488+0j),(6.39893712592+0j),70,(8.97390852557+0j),0.479508197,3.342857143,0.317023451,0.281269207,2.051201895,5.642857143,5,6,0.457142857,1
244,0.101035197,6.971428571,0,(488+0j),(6.434172037+0j),70,(8.88893775244+0j),0.491803279,3.428571429,0.318303373,0.275706357,2.098996879,5.8,5,6,0.442857143,1
233,0.096480331,6.657142857,0.014285714,(466+0j),(6.29603125641+0j),70,(7.94635820892+0j),0.484978541,3.228571429,0.327451478,0.271449186,1.842852923,5.471428571,5,6,0.4,1
231,0.095652174,6.6,0,(462+0j),(6.13473271891+0j),70,(8.27904045365+0j),0.484848485,3.2,0.31187209,0.289908266,1.682617312,5.5,5,6,0.485714286,1
237,0.098136646,6.771428571,0,(474+0j),(6.39471172527+0j),70,(8.15215892712+0j),0.493670886,3.342857143,0.325754471,0.270517657,2.243311891,5.428571429,5,6,0.385714286,1
243,0.100621118,6.942857143,0.014285714,(486+0j),(6.98467479039+0j),70,(8.43362143812+0j),0.485596708,3.371428571,0.324158677,0.283066537,2.046603801,5.528571429,5,6,0.385714286,1
235,0.097308489,6.714285714,0,(470+0j),(6.14260395414+0j),70,(7.95426483146+0j),0.485106383,3.257142857,0.317990851,0.254789576,2.216734659,5.657142857,5,6,0.428571429,1
236,0.097722567,6.742857143,0,(472+0j),(6.30541054796+0j),70,(8.35874297952+0j),0.495762712,3.342857143,0.314368483,0.267647908,1.930958009,5.614285714,5,6,0.457142857,1
242,0.100207039,6.914285714,0,(484+0j),(6.91111485708+0j),70,(8.20816772517+0j),0.479338843,3.314285714,0.329906598,0.29348247,1.869601666,5.214285714,5,6,0.385714286,1
234,0.09689441,6.685714286,0,(468+0j),(6.39041997599+0j),70,(8.29311751443+0j),0.491452991,3.285714286,0.311487183,0.256227582,1.458209545,5.714285714,5,6,0.442857143,1
228,0.094409938,6.514285714,0,(456+0j),(6.28439260292+0j),70,(8.30402715255+0j),0.473684211,3.085714286,0.307023727,0.282041768,2.07600819,5.9,5,7,0.214285714,1
242,0.100207039,6.914285714,0,(484+0j),(6.52133011293+0j),70,(8.63001934787+0j),0.491735537,3.4,0.32927785,0.305986315,2.078076313,5.371428571,5,6,0.285714286,1
228,0.094409938,6.514285714,0.014285714,(456+0j),(6.26238131258+0j),70,(7.4543125222+0j),0.486842105,3.171428571,0.313656442,0.267184086,1.934304144,5.642857143,5,6,0.457142857,1
249,0.10310559,7.114285714,0,(498+0j),(6.66918623577+0j),70,(8.62973431078+0j),0.473895582,3.371428571,0.332451731,0.282618968,1.958916084,5.357142857,5,6,0.342857143,1
242,0.100207039,6.914285714,0,(484+0j),(6.47793305442+0j),70,(8.28949024927+0j),0.483471074,3.342857143,0.323257018,0.281502069,2.022504858,5.457142857,5,6,0.471428571,1
247,0.102277433,7.057142857,0,(494+0j),(6.74219012232+0j),70,(8.59557213222+0j),0.506072874,3.571428571,0.330329451,0.281365619,1.764246574,5.371428571,5,6,0.357142857,1
239,0.098964803,6.828571429,0,(478+0j),(6.37972036319+0j),70,(8.2780514385+0j),0.489539749,3.342857143,0.321233589,0.266133708,1.927115644,5.414285714,5,6,0.285714286,1
232,0.096066253,6.628571429,0,(464+0j),(6.23491118301+0j),70,(8.01996169629+0j),0.474137931,3.142857143,0.318321959,0.278646671,2.076342215,5.585714286,5,6,0.485714286,1
233,0.096480331,6.657142857,0,(466+0j),(6.38463580959+0j),70,(7.44708655386+0j),0.489270386,3.257142857,0.315761317,0.2675067,1.901952808,5.628571429,5,6,0.428571429,1
236,0.097722567,6.742857143,0,(472+0j),(6.26985030616+0j),70,(8.15996896052+0j),0.474576271,3.2,0.316303748,0.281141953,2.081778145,5.657142857,5,6,0.428571429,1
228,0.094409938,6.514285714,0.014285714,(456+0j),(6.51086749106+0j),70,(7.81025692555+0j),0.495614035,3.228571429,0.319507763,0.255856524,2.081361292,5.714285714,5,6,0.314285714,1
238,0.098550725,6.8,0.014285714,(476+0j),(6.75861878258+0j),70,(8.13157301535+0j),0.487394958,3.314285714,0.31521105,0.26419295,1.820836227,5.7,5,6,0.4,1
226,0.093581781,6.457142857,0.014285714,(452+0j),(6.3136624298+0j),70,(8.1716112515+0j),0.486725664,3.142857143,0.30786009,0.250829647,1.674849015,6.014285714,5,7,0.257142857,1
234,0.09689441,6.685714286,0.014285714,(468+0j),(6.23591858497+0j),70,(8.05752125275+0j),0.482905983,3.228571429,0.319149784,0.257877757,2.164649135,5.614285714,5,6,0.414285714,1
242,0.100207039,6.914285714,0,(484+0j),(6.61180218741+0j),70,(8.63563136746+0j),0.5,3.457142857,0.321967742,0.26951041,1.786790294,5.585714286,5,6,0.457142857,1
240,0.099378882,6.857142857,0,(480+0j),(6.46206971603+0j),70,(8.41226842023+0j),0.491666667,3.371428571,0.314709432,0.286162647,1.879880225,5.657142857,5,6,0.471428571,1
244,0.101035197,6.971428571,0,(488+0j),(6.41712675231+0j),70,(8.8912840061+0j),0.491803279,3.428571429,0.326029489,0.278427446,1.799780931,5.571428571,5,6,0.442857143,1
239,0.098964803,6.828571429,0.014285714,(478+0j),(6.63816034614+0j),70,(8.31380905176+0j),0.481171548,3.285714286,0.326032651,0.267240775,1.961976354,5.685714286,5,6,0.3,1
223,0.092339545,6.371428571,0,(446+0j),(6.01122376639+0j),70,(7.64479091163+0j),0.488789238,3.114285714,0.313782036,0.271015255,1.876302798,5.542857143,6,7,0.1,1
238,0.098550725,6.8,0.014285714,(476+0j),(6.39812509627+0j),70,(8.76328864696+0j),0.478991597,3.257142857,0.313941955,0.271024135,2.220443674,5.885714286,5,6,0.4,1
239,0.098964803,6.828571429,0,(478+0j),(6.82378886422+0j),70,(8.09890981758+0j),0.49790795,3.4,0.315388347,0.280774067,1.871647499,5.542857143,5,6,0.457142857,1
243,0.100621118,6.942857143,0,(486+0j),(6.43999899073+0j),70,(8.42504139405+0j),0.469135802,3.257142857,0.326092596,0.290015064,1.82892204,5.471428571,5,6,0.528571429,1
234,0.09689441,6.685714286,0,(468+0j),(6.5998985545+0j),70,(8.2174893779+0j),0.487179487,3.257142857,0.321291367,0.288591012,2.402689256,5.357142857,5,6,0.414285714,1
243,0.100621118,6.942857143,0.014285714,(486+0j),(6.4938626228+0j),70,(8.45448227656+0j),0.477366255,3.314285714,0.326659415,0.270885384,1.641565317,5.928571429,5,6,0.371428571,1
235,0.097308489,6.714285714,0,(470+0j),(6.22358030487+0j),70,(7.83634454125+0j),0.50212766,3.371428571,0.320954268,0.264262008,2.192101744,5.557142857,5,6,0.485714286,1
239,0.098964803,6.828571429,0,(478+0j),(6.32809185594+0j),70,(8.57458020933+0j),0.49790795,3.4,0.317651681,0.283037518,1.665136327,5.6,5,6,0.471428571,1
246,0.101863354,7.028571429,0,(492+0j),(6.94629173137+0j),70,(8.87711229487+0j),0.491869919,3.457142857,0.32559184,0.293303046,2.146563592,5.528571429,5,6,0.4,1
223,0.092339545,6.371428571,0.014285714,(446+0j),(6.08687043596+0j),70,(7.29106916167+0j),0.488789238,3.114285714,0.312891887,0.259251701,2.503130193,5.785714286,5,6,0.471428571,1
